ORF_Info,Phi_Post_Arith_Mean,Phi_Post_Median,Phi_Post_Geom_Mean,Phi_Post_Harm_Mean,Phi_Post_SD,logPhi_Post_SD
WBGene00000766,0.501457462,0.498759821,0.492503012,0.483261366,0.093787657,0.192277619
WBGene00000767,0.471495029,0.471865757,0.464599075,0.457346009,0.079128102,0.174495582
WBGene00000771,0.942774112,0.940632946,0.938172379,0.933504216,0.092615305,0.099454669
WBGene00000772,0.741856254,0.74156759,0.737391641,0.732831104,0.080750737,0.110668155
WBGene00000773,0.685681506,0.683038818,0.677447712,0.668992879,0.105540453,0.156943975
WBGene00000774,1.147186017,1.143993914,1.139414366,1.131482514,0.132719775,0.117406328
WBGene00000775,0.464736878,0.464043411,0.454903908,0.444340594,0.093276341,0.211513997
WBGene00000777,1.834567034,1.829878055,1.825316683,1.815998386,0.183831882,0.100914117
WBGene00000779,3.185557525,3.179274956,3.172690911,3.159793886,0.286398221,0.090159038
WBGene00000780,1.523477051,1.522448965,1.511149816,1.498509171,0.191942329,0.128589604
WBGene00000781,2.566096421,2.568045131,2.560510937,2.554907684,0.169188447,0.066138798
WBGene00000783,0.996965854,0.99343769,0.989508448,0.981947728,0.12138974,0.123255631
WBGene00000784,3.017960358,3.01513489,3.012697342,3.007429107,0.17832707,0.059152582
WBGene00000785,2.916146995,2.91583603,2.911029909,2.905875566,0.172284417,0.059430565
WBGene00000789,1.30266577,1.302856906,1.29801272,1.293318971,0.10973613,0.084905276
WBGene00000794,1.457311778,1.457734205,1.452205038,1.447031364,0.121412928,0.08417434
WBGene00000795,0.705952207,0.700371546,0.695470561,0.684665015,0.120535722,0.174954649
WBGene00000797,1.509676682,1.513132327,1.503296324,1.496811252,0.137947676,0.092547413
WBGene00000798,0.734461469,0.737286049,0.720065341,0.704763106,0.142853079,0.20277601
WBGene00000800,1.460829136,1.460717011,1.458282416,1.455725302,0.08614412,0.059191692
WBGene00000802,2.907905636,2.913371811,2.903249644,2.898572533,0.164358486,0.056725013
WBGene00000804,1.591178823,1.583717889,1.583729936,1.57626541,0.153998815,0.097094375
WBGene00000813,0.67261493,0.674208533,0.666891714,0.660946235,0.086296306,0.132332314
WBGene00000814,0.587743961,0.59116707,0.579758342,0.571375791,0.094872555,0.168098165
WBGene00000816,0.940716029,0.939027324,0.934956777,0.929107514,0.103621221,0.111459303
WBGene00000817,1.23056583,1.228772641,1.224320483,1.218000943,0.123484529,0.101351665
WBGene00000820,0.788289347,0.785917795,0.784446137,0.780513043,0.07711108,0.099600916
WBGene00000821,0.695371161,0.690830248,0.674783743,0.653012542,0.165452555,0.250718042
WBGene00000822,1.742921153,1.741591358,1.738618776,1.7342974,0.122302437,0.070466022
WBGene00000830,1.813928009,1.81183627,1.810360067,1.806769538,0.113531078,0.062912881
WBGene00000831,2.043358561,2.048796569,2.039911852,2.03645044,0.118529085,0.058223452
WBGene00000835,0.63315952,0.613048422,0.600645754,0.567039388,0.202314604,0.331896042
WBGene00000836,1.392540201,1.391818995,1.390192825,1.387829843,0.08067188,0.058236601
WBGene00000839,0.596892391,0.59401202,0.59243592,0.58792511,0.072619556,0.123104319
WBGene00000843,1.010428323,1.011536373,1.000397492,0.990066356,0.14080728,0.142711546
WBGene00000845,0.427571226,0.426115593,0.417667877,0.40712956,0.089918158,0.221206607
WBGene00000853,0.582737507,0.58347817,0.575909097,0.568887012,0.088286922,0.15514708
WBGene00000854,0.577803606,0.577788248,0.569948899,0.561705156,0.093702626,0.167971391
WBGene00000857,0.777276738,0.779939264,0.768835247,0.759984548,0.112426559,0.149973725
WBGene00000858,0.267756923,0.262180604,0.255308294,0.241826606,0.079775217,0.318402801
WBGene00000859,1.530226004,1.51643113,1.512292175,1.49408644,0.23301893,0.154694061
WBGene00000862,0.509779663,0.511576637,0.499729987,0.488967463,0.0986694,0.203980642
WBGene00000863,0.81625788,0.815642614,0.810356692,0.804351246,0.097562709,0.121263958
WBGene00000864,1.15501692,1.149599482,1.137932414,1.120213706,0.195802759,0.174967672
WBGene00000865,1.762936548,1.75907213,1.758354863,1.753753943,0.126998084,0.072299244
WBGene00000867,1.497235748,1.499204905,1.491323615,1.485330462,0.132395885,0.089385713
WBGene00000870,1.489197421,1.487175542,1.484230422,1.479231616,0.121374433,0.081985765
WBGene00000876,0.623341203,0.624483311,0.615960199,0.608211678,0.094161862,0.156705201
WBGene00000877,1.928401534,1.918847205,1.919143106,1.909899828,0.189387786,0.098240334
WBGene00000878,1.560634824,1.557038278,1.549754441,1.538721773,0.18345402,0.118963731
WBGene00000879,3.551795576,3.553025195,3.539746646,3.527668343,0.292670315,0.08259761
WBGene00000880,0.648568683,0.65240083,0.641584603,0.634350656,0.093828923,0.148921228
WBGene00000881,3.021481791,3.022449533,3.011885894,3.002240537,0.24043837,0.07997079
WBGene00000882,1.928632354,1.919079353,1.919436028,1.910130487,0.187613657,0.098221839
WBGene00000883,3.849493819,3.83157943,3.836289093,3.823074399,0.319356218,0.083019035
WBGene00000885,0.802864296,0.803375247,0.794461162,0.785738348,0.114663619,0.146806628
WBGene00000887,1.07954773,1.074344736,1.066442606,1.052999779,0.166825921,0.157821758
WBGene00000888,1.090370248,1.059029632,1.038816926,0.982528437,0.32796863,0.321558554
WBGene00000891,0.673355292,0.673384382,0.667986644,0.662479032,0.084212655,0.127643134
WBGene00000896,1.473332795,1.472289781,1.456770285,1.439676365,0.21827701,0.152047715
WBGene00000899,0.669789143,0.672304458,0.665657824,0.661415912,0.073628359,0.112186643
WBGene00000901,1.508785022,1.506665703,1.505589555,1.502385064,0.098160808,0.065230437
WBGene00000903,1.839980458,1.841865785,1.834571041,1.829097754,0.140466382,0.077053955
WBGene00000906,0.189370588,0.188441598,0.183407366,0.17716257,0.046690143,0.258244579
WBGene00000910,0.503301468,0.503750637,0.489735259,0.475456717,0.114431493,0.238625554
WBGene00000913,0.694542755,0.695831163,0.690619194,0.686644578,0.07351048,0.106987586
WBGene00000915,2.996433336,2.987523994,2.993792737,2.99115234,0.125887972,0.042020986
WBGene00000917,0.776034708,0.777343399,0.768151315,0.759863905,0.108508911,0.145064293
WBGene00000928,2.429392743,2.432135984,2.41709067,2.404695628,0.244142701,0.101123354
WBGene00000929,1.418686886,1.418057939,1.412226313,1.40569664,0.134890433,0.095955211
WBGene00000930,0.437198757,0.430429838,0.420247436,0.402268172,0.119618002,0.288252092
WBGene00000932,0.590957085,0.581483466,0.5586381,0.52327866,0.191798152,0.346946238
WBGene00000934,0.608827555,0.6090009,0.602788173,0.596601786,0.085017389,0.142471208
WBGene00000935,0.990418766,0.990233067,0.984540727,0.97856206,0.107180018,0.10979614
WBGene00000936,0.784187841,0.784703829,0.776181344,0.768025912,0.111376162,0.14436416
WBGene00000950,0.556135777,0.554824733,0.550462798,0.54466913,0.078846315,0.144392519
WBGene00000951,0.498628704,0.497488587,0.491173113,0.483366524,0.084682014,0.176312016
WBGene00000952,0.402649156,0.403457351,0.393954293,0.384645096,0.081617695,0.213648447
WBGene00000955,0.413742735,0.41289025,0.405477862,0.39684064,0.081376826,0.204217931
WBGene00000963,0.33613882,0.3328411,0.325577557,0.31410177,0.081782907,0.259989967
WBGene00000964,0.80344986,0.801901123,0.797359421,0.791207518,0.098603004,0.123983862
WBGene00000969,1.076738013,1.067866409,1.070583125,1.064388752,0.114949562,0.107459475
WBGene00000970,0.987081712,0.989636952,0.981010884,0.974755297,0.108275901,0.112102063
WBGene00000971,0.306501883,0.30405713,0.29365371,0.279791263,0.086507883,0.301494411
WBGene00000973,1.559202435,1.558525714,1.553662469,1.548088851,0.131231705,0.084617463
WBGene00000975,1.151871368,1.14820874,1.143369252,1.134696494,0.138948954,0.12261086
WBGene00000976,1.52704411,1.526723114,1.519618916,1.512093002,0.149870199,0.09923432
WBGene00000977,0.722436753,0.723810373,0.709878004,0.696548918,0.131840852,0.190874634
WBGene00000981,0.424342104,0.418806639,0.411140243,0.397349948,0.104318394,0.256362159
WBGene00000991,1.493964128,1.49733834,1.48977054,1.485555255,0.111813632,0.075163405
WBGene00000992,0.772449062,0.769314085,0.765344714,0.758012907,0.103520991,0.137370451
WBGene00000995,1.222461842,1.219189426,1.218992283,1.215533147,0.092345423,0.07543063
WBGene00000998,0.892728092,0.89248338,0.89246036,0.892192186,0.021859094,0.024516809
WBGene00001005,2.970860505,2.965845509,2.95133858,2.931569013,0.33923039,0.115435635
WBGene00001008,0.90350812,0.904933958,0.89857905,0.893581012,0.093865171,0.105164512
WBGene00001018,0.930266259,0.930909152,0.922650845,0.914842053,0.117956109,0.129330615
WBGene00001020,0.701784262,0.70611636,0.691344317,0.680371608,0.118723413,0.176003026
WBGene00001022,0.4269607,0.422318413,0.412026294,0.395849384,0.110135433,0.274459414
WBGene00001027,0.563950188,0.563466718,0.55695606,0.549686315,0.087673038,0.160016946
WBGene00001029,1.078606728,1.077052949,1.074894015,1.071152285,0.089262414,0.083319121
WBGene00001030,1.096884937,1.094090362,1.090806401,1.084623729,0.114819318,0.106055205
WBGene00001031,1.186932047,1.187533634,1.179096548,1.171110221,0.135374947,0.11589319
WBGene00001036,0.258728234,0.255273365,0.24548945,0.231681855,0.081879299,0.332237867
WBGene00001037,1.02480939,1.023513484,1.01917365,1.013473692,0.107064914,0.105514913
WBGene00001039,0.63933717,0.634971469,0.613743595,0.586262832,0.177058684,0.293950487
WBGene00001041,1.210064018,1.208678243,1.200887693,1.191421928,0.147430018,0.124587405
WBGene00001044,0.484950351,0.483938424,0.473579421,0.461600359,0.10294247,0.222120817
WBGene00001050,0.686222663,0.685090695,0.677872602,0.66919294,0.105523936,0.1585196
WBGene00001051,1.546988192,1.541395286,1.524608762,1.501217271,0.258772425,0.17328558
WBGene00001057,0.80585898,0.806278286,0.800775196,0.795561113,0.089602858,0.113444266
WBGene00001060,0.608433599,0.603539666,0.588131656,0.565880871,0.152045,0.268797177
WBGene00001061,0.627004158,0.625152388,0.6201526,0.613144952,0.091940241,0.149561803
WBGene00001064,0.855695597,0.860517006,0.846498912,0.836972561,0.123548033,0.148805643
WBGene00001065,1.824637056,1.83305936,1.817956587,1.811194895,0.155399571,0.086032479
WBGene00001066,3.636956826,3.633509797,3.628659826,3.620373057,0.246047579,0.067638634
WBGene00001067,2.971719609,2.967878506,2.964383019,2.95701885,0.208711877,0.070453115
WBGene00001069,1.399360953,1.392492044,1.391517344,1.383536373,0.147220234,0.106683215
WBGene00001070,1.397807898,1.398605533,1.391934234,1.385990583,0.127570868,0.092187102
WBGene00001072,1.738290453,1.737136042,1.731572806,1.724781269,0.152224244,0.088369265
WBGene00001073,1.903976825,1.904790978,1.897102288,1.890136019,0.160932195,0.085458492
WBGene00001074,3.678404125,3.665746102,3.67047009,3.66259264,0.242638132,0.065669453
WBGene00001075,1.659965464,1.652528802,1.653094333,1.646201399,0.151008644,0.091295725
WBGene00001076,2.513462104,2.5094132,2.507287153,2.501090414,0.17602215,0.070282746
WBGene00001077,1.832814866,1.836024079,1.829703474,1.826579176,0.106656977,0.058408981
WBGene00001085,0.676623206,0.676531564,0.673521914,0.670382429,0.064460391,0.096314858
WBGene00001087,0.67858418,0.678034574,0.676277365,0.673950242,0.055783204,0.082818554
WBGene00001088,1.690718838,1.68673925,1.677155034,1.663388194,0.21333173,0.127691118
WBGene00001094,1.658288289,1.657466124,1.654989141,1.651664498,0.104321803,0.063293484
WBGene00001099,1.139972946,1.143055111,1.137454374,1.134909137,0.075475108,0.066752808
WBGene00001102,0.738049994,0.735215153,0.733673313,0.729212792,0.07976401,0.109804736
WBGene00001104,1.129204142,1.127792234,1.121997682,1.114659811,0.126796295,0.113891935
WBGene00001108,0.444522603,0.438425975,0.431270191,0.416956418,0.10623261,0.252293143
WBGene00001136,0.65011707,0.651225708,0.642193934,0.634082295,0.100812066,0.158049874
WBGene00001137,2.351913197,2.353197732,2.350063088,2.348208997,0.093248839,0.039721641
WBGene00001149,1.818682569,1.816694497,1.814665699,1.810620187,0.120577997,0.066687569
WBGene00001152,0.543741603,0.542249118,0.530590378,0.516937892,0.118369666,0.224769127
WBGene00001155,1.547403176,1.547550904,1.541159932,1.534885343,0.138821193,0.090173913
WBGene00001156,1.122326446,1.122788282,1.112669635,1.102704825,0.145706668,0.13278925
WBGene00001157,0.434274168,0.433128014,0.425770188,0.416871422,0.084482472,0.202225651
WBGene00001161,0.846978294,0.844730154,0.838265295,0.829225567,0.119674661,0.145573338
WBGene00001162,0.619153119,0.620772271,0.607065438,0.594059266,0.118926076,0.203221322
WBGene00001163,0.397769487,0.384994304,0.380657116,0.362577468,0.115182886,0.30378574
WBGene00001165,0.536050987,0.531910946,0.524725364,0.512857992,0.108570558,0.210169629
WBGene00001166,1.055743089,1.052926687,1.053046056,1.050347652,0.075523434,0.071616789
WBGene00001168,3.660414974,3.660273437,3.6558733,3.651339523,0.182655969,0.049848595
WBGene00001170,1.898342191,1.894056258,1.879845254,1.860955744,0.262977512,0.141094628
WBGene00001179,0.563950919,0.566181775,0.555693979,0.54692715,0.094443298,0.174935838
WBGene00001185,0.35762815,0.349333587,0.341166745,0.323777332,0.107147894,0.31480754
WBGene00001186,1.134117406,1.128715365,1.127288388,1.12038761,0.124082816,0.110410664
WBGene00001188,0.398980762,0.394644861,0.387193451,0.374810856,0.095230003,0.249990708
WBGene00001189,1.858528779,1.85900261,1.854659572,1.850786115,0.119991107,0.064643593
WBGene00001204,0.371778024,0.365669308,0.357308929,0.342038908,0.101866426,0.288612308
WBGene00001209,1.340414141,1.343311529,1.33815226,1.335867702,0.077570039,0.058315186
WBGene00001210,0.951695051,0.950537203,0.942335443,0.932659591,0.132012352,0.142118517
WBGene00001214,0.674707271,0.676599697,0.672431322,0.670118566,0.055093036,0.082634755
WBGene00001226,1.368325577,1.365456081,1.366081084,1.363832643,0.078384234,0.057376727
WBGene00001227,1.660993688,1.66267429,1.657733878,1.654445567,0.103708607,0.062880884
WBGene00001228,1.627255857,1.62509072,1.623107618,1.618939789,0.116035044,0.071616163
WBGene00001229,1.400951048,1.404455145,1.393129216,1.385099798,0.146554043,0.106694594
WBGene00001231,1.645283592,1.643865099,1.640005323,1.634658076,0.131173273,0.080524206
WBGene00001233,1.518477969,1.521629674,1.510639085,1.50265748,0.153175747,0.102385359
WBGene00001234,2.28072258,2.280031642,2.274294514,2.267845468,0.171116666,0.075287266
WBGene00001235,2.421758923,2.421558439,2.406538552,2.391184907,0.270918665,0.112767347
WBGene00001236,1.998735466,1.989995412,1.984531347,1.970158131,0.237336783,0.120065396
WBGene00001240,1.358112649,1.354190864,1.351065314,1.343978874,0.13819512,0.102334321
WBGene00001243,0.968621952,0.966708767,0.959672972,0.950551635,0.130769906,0.137288404
WBGene00001244,1.054243129,1.053898642,1.045442041,1.03642886,0.135060685,0.130577519
WBGene00001250,0.865814561,0.865232915,0.858624112,0.851210814,0.110218269,0.13045791
WBGene00001253,1.012087191,1.015429793,1.004945299,0.997700497,0.119621006,0.119712221
WBGene00001259,0.700173648,0.699774478,0.697640275,0.695081607,0.059363882,0.085472476
WBGene00001262,1.095800283,1.095788966,1.092250038,1.088668843,0.087920351,0.080846234
WBGene00001281,0.566485552,0.563535251,0.5599731,0.553086319,0.084434875,0.15448963
WBGene00001284,0.593661871,0.592304767,0.589772782,0.585810698,0.067425252,0.115445463
WBGene00001303,2.060531154,2.069025791,2.034712832,2.008145851,0.323023106,0.160501386
WBGene00001309,1.686644178,1.681279184,1.675899898,1.665000449,0.18966352,0.113667683
WBGene00001331,1.587659349,1.591231018,1.578374065,1.568883857,0.170276743,0.109104736
WBGene00001336,1.228227939,1.225023194,1.218526044,1.208677509,0.153642883,0.126720692
WBGene00001338,0.427881962,0.427890223,0.419365093,0.410286981,0.083434416,0.204737648
WBGene00001358,0.49725527,0.486751525,0.480244288,0.461889829,0.127027009,0.271041741
WBGene00001365,0.861132501,0.867083709,0.851924601,0.842303581,0.123706806,0.148692565
WBGene00001366,0.357886634,0.357172002,0.351368031,0.344556849,0.067330359,0.194753339
WBGene00001371,1.095784755,1.094035776,1.086047225,1.076070356,0.144772047,0.134780733
WBGene00001386,3.296775825,3.28877554,3.287658036,3.278517099,0.245196676,0.074559139
WBGene00001387,1.839852525,1.83311413,1.830883553,1.821845279,0.18131789,0.099218128
WBGene00001388,0.544511584,0.531961992,0.52614281,0.506835014,0.139397429,0.267590192
WBGene00001390,1.559522447,1.561357316,1.550360593,1.541055543,0.168073548,0.109191609
WBGene00001392,1.255992695,1.251343127,1.247018445,1.237974047,0.149793677,0.120280323
WBGene00001393,1.483173401,1.485648055,1.477891291,1.472547598,0.124647501,0.084831647
WBGene00001400,0.754398421,0.756239381,0.746419254,0.738207955,0.108513129,0.147337974
WBGene00001401,0.934089232,0.935967499,0.929704676,0.925257544,0.090004017,0.097514895
WBGene00001402,0.994236395,0.997962689,0.990101496,0.985862434,0.089744795,0.091997837
WBGene00001404,1.761079769,1.760129868,1.756051673,1.750957139,0.132372926,0.075959872
WBGene00001405,0.850949218,0.850836525,0.84457743,0.838021978,0.103217292,0.123695807
WBGene00001406,0.602630632,0.59685953,0.589403125,0.575302645,0.123363373,0.215236069
WBGene00001411,0.597949104,0.593218559,0.570107022,0.539508575,0.177147461,0.319700227
WBGene00001412,1.072520417,1.067900399,1.066512042,1.060421923,0.113017974,0.106552167
WBGene00001423,1.990524333,1.986866756,1.984918299,1.979312859,0.149566867,0.075193833
WBGene00001427,3.52006399,3.513693637,3.502439037,3.48480776,0.352746793,0.100383216
WBGene00001429,0.5660606,0.559423677,0.551859271,0.536736318,0.124331588,0.230318102
WBGene00001431,1.64580008,1.650934455,1.641985459,1.638124265,0.111548682,0.068399729
WBGene00001432,0.578582993,0.581563451,0.566406734,0.553461051,0.115861755,0.210610695
WBGene00001433,1.149195356,1.143953558,1.140454871,1.131424531,0.140129104,0.124812405
WBGene00001434,1.513498002,1.510889277,1.506488729,1.499439321,0.145494656,0.096649334
WBGene00001442,0.479904744,0.474082623,0.460886252,0.440211082,0.13081058,0.293502548
WBGene00001443,0.408137551,0.407639765,0.403882918,0.399520938,0.058418852,0.146114325
WBGene00001446,0.84197889,0.840411402,0.825767531,0.808639172,0.161903269,0.200895954
